"place_id","name","neighborhood","latitude","longitude","tags","short_description","emoji"
"place_1346","Yanni's Coffee","Chelsea District",40.73982,-73.99899,"{cafe}","coffee & cookies","☕"
"place_1347","The Little Sweet Café","Boerum Hill",40.68809,-73.98661,"{bar,cafe,restaurant}","cozy crêperie","🥞"
"place_1348","Diamond Lil","Greenpoint",40.72548,-73.94614,"{bar,restaurant}","art nouveau bar","🍸"
"place_1349","Mitsuru",,40.73164,-74.00045,"{restaurant}","intimate omakase","🍣"
"place_1350","LOS MARISCOS","Chelsea District",40.74219,-74.00579,"{restaurant}","fish tacos & ceviche","🌮"
"place_1351","Stella Dallas Living","Brooklyn",40.71461,-73.95359,"{shop}","vintage womenswear","👗"
"place_1352","Dear Irving Gramercy","Union Square",40.73622,-73.98745,"{bar,restaurant}","speakeasy lounge","🍸"
"place_1353","Bridges",,40.71403,-73.99807,"{restaurant}","modern american fusion","🍽"
"place_1354","Gabriela Ceballos NY JEWELRY. SoHo","SoHo",40.72597,-74.00158,"{shop}","jewelry boutique","💎"
"place_1355","Xi'an Famous Foods 西安名吃 | Midtown 45th St.","Midtown",40.7563,-73.98188,"{restaurant}","xi'an noodles","🌶"
"place_1356","The Smith","NoMad",40.74421,-73.98875,"{restaurant}","american diner","🍳"
"place_1357","Electric Lemon","Hudson Yards",40.75455,-74.00206,"{restaurant,bar}","rooftop dining","🌇"
"place_1358","Stonefruit Espresso + Kitchen","Brooklyn",40.68884,-73.95516,"{cafe,restaurant}","seasonal cafe","🌸"
"place_1359","Hair of the Dog","Lower East Side",40.7213,-73.98837,"{night_club,bar,restaurant}","sports pub","🍺"
"place_1360","The Happiest Hour","West Village",40.73484,-73.99968,"{bar}","tropical cocktails","🌺"
"place_1361","Flower Cat","Greenpoint",40.72872,-73.95385,"{cafe}","cat cafe & flowers","🐱"
"place_1362","Song' E Napule","Greenwich Village",40.72792,-74.00141,"{restaurant}","neapolitan pizza spot","🍕"
"place_1363","MOGMOG","Queens",40.74233,-73.95525,"{restaurant}","japanese market","🐟"
"place_1364","NO GEM","Chinatown",40.71496,-73.99164,"{cafe}","korean comfort food","🥘"
"place_1365","Moko","East Village",40.72876,-73.98716,"{restaurant}","affordable omakase","🍣"
"place_1366","Shalom Japan","Brooklyn",40.70917,-73.95578,"{bar,restaurant}","jewish-japanese fusion","🥢"
"place_1367","Ootoya Chelsea","Chelsea",40.73875,-73.99278,"{restaurant}","japanese dining","🍱"
"place_1368","Oslo Coffee Roasters (West Village)","West Village",40.7338,-74.00547,"{cafe}","coffee & matcha","☕"
"place_1369","La Pecora Bianca NoMad","Flatiron District",40.74368,-73.98917,"{restaurant}","italian pasta & wine","🍝"
"place_1370","noa, a café","Midtown South",40.74601,-73.98331,"{cafe,bar}","breakfast cafe","☕"
"place_1371","an.mé /ahn-may/","East Village",40.72864,-73.9862,"{shop}","retro kids toys","🧸"
"place_1372","The Marlton Hotel","Greenwich Village",40.73261,-73.9968,"{lodging}","victorian hotel","🏰"
"place_1373","Peasant","Little Italy",40.7217,-73.99427,"{bar,restaurant}","italian wine bar","🍷"
"place_1374","99 Favor Taste","Chinatown",40.71752,-73.99258,"{restaurant}","hot pot & bbq","🍲"
"place_1375","Little Collins","Turtle Bay",40.75236,-73.97351,"{cafe,restaurant}","brunch cafe","🥐"
"place_1376","Laissez Faire","Financial District",40.71139,-74.00686,"{bar}","jazz nightclub","🎷"
"place_1377","Cibone","Greenpoint",40.72467,-73.95373,"{shop}","japanese homeware","🏺"
"place_1378","Better Read Than Dead Books","Brooklyn",40.69047,-73.95192,"{book_store,shop}","books & matcha","📚"
"place_1379","Undercote","Flatiron District",40.74113,-73.99121,"{bar}","jungle speakeasy","🌴"
"place_1380","Congee Village","Lower East Side",40.71866,-73.99035,"{bar,restaurant}","cantonese seafood","🦪"
"place_1381","Mia's Brooklyn Bakery","Boerum Hill",40.687,-73.99005,"{bakery,cafe,restaurant}","dessert cafe","🧁"
"place_1382","Nanushka","SoHo",40.72099,-74.00198,"{cafe}","vegan leather & cafe","👜"
"place_1383","Conservatory Garden","Manhattan",40.79369,-73.95246,"{nature}","garden oasis","🌳"
"place_1384","Ikigai","Fort Greene",40.68739,-73.9749,"{restaurant}","japanese tasting menu","🍱"
"place_1385","Saiguette","Bloomingdale",40.79904,-73.96278,"{restaurant}","banh mi & pho","🥖"
"place_1386","Gotham Burger Social Club","Lower East Side",40.72006,-73.98762,"{restaurant}","smash burgers","🍔"
"place_1387","Patisserie Tomoko","Brooklyn",40.71778,-73.95194,"{bakery,restaurant}","japanese french bakery","🥐"
"place_1388","TABERU NOMU","Chelsea District",40.74447,-73.99307,"{restaurant}","seafood donburi","🐟"
"place_1389","Pinch Chinese","SoHo",40.72645,-74.0018,"{restaurant}","chinese & cocktails","🥂"
"place_1390","Casa Adela","Alphabet City",40.72261,-73.97965,"{restaurant}","puerto rican classics","🇵"
"place_1391","ECDYSIS","Chinatown",40.71426,-73.99216,"{shop}","vintage finds","👕"
"place_1392","Ribalta","Greenwich Village",40.73328,-73.99156,"{bar,restaurant}","pizza dance club","🍕"
"place_1393","Lincoln Center for the Performing Arts","Lincoln Square",40.77246,-73.98349,"{destination}","performing arts center","🎭"
"place_1394","MTC Kitchen","Turtle Bay",40.75245,-73.97271,"{shop}","japanese kitchenware","🔪"
"place_1395","Mesiba","Brooklyn",40.71169,-73.96287,"{restaurant}","levantine kitchen","🫔"
"place_1396","Libertine","West Village",40.73296,-74.00766,"{restaurant}","french bistro","🍷"
"place_1397","Elevated Acre","Financial District",40.70334,-74.00858,"{nature}","rooftop garden","🌳"
"place_1398","Niagara","Alphabet City",40.72591,-73.98346,"{bar}","corner bar","🍺"
"place_1399","Daniel","Upper East Side",40.76681,-73.96758,"{restaurant}","fine french dining","🍷"
"place_1400","Nón Lá","East Village",40.72527,-73.98757,"{restaurant}","vietnamese pho","🍜"
"place_1401","Milu","Flatiron District",40.74114,-73.98548,"{restaurant}","chinese rice plates","🍗"
"place_1402","KHAITE","SoHo",40.72554,-73.99813,"{shop}","elegant boutique","👗"
"place_1403","Eight Jane","Queens",40.76111,-73.83107,"{restaurant}","chinese breakfast","🥟"
"place_1404","Shiki Omakase","SoHo",40.7265,-73.99951,"{restaurant}","omakase sushi","🍣"
"place_1405","Maison Close Restaurant","SoHo",40.72325,-74.00371,"{restaurant}","french fine dining","🍷"
"place_1406","Cecchi's","West Village",40.73696,-73.99766,"{restaurant}","american bistro","🍽"
"place_1407","Left Bank Books","West Village",40.73581,-74.00284,"{book_store,shop}","rare books","📚"
"place_1408","ThirdSpace","Brooklyn",40.70527,-73.93089,"{destination}","creative events","🎨"
"place_1409","The Coyote Club","Brooklyn",40.68861,-73.94184,"{bar}","dive bar & pinball","🎲"
"place_1410","Red Rooster Harlem","Harlem",40.80814,-73.94488,"{restaurant,night_club,bar}","soul food & music","🎷"
"place_1411","Beco","Brooklyn",40.71839,-73.95043,"{bar,restaurant}","brazilian comfort","🇧🇷"
"place_1412","VALERIE","Midtown",40.75634,-73.98113,"{bar,restaurant}","jazz brunch","🎷"
"place_1413","Now or Never Coffee","SoHo",40.72291,-74.00458,"{bar,cafe}","industrial cafe","☕"
"place_1414","al Badawi","Brooklyn Heights",40.69064,-73.995,"{restaurant}","palestinian kitchen","🫓"
"place_1415","Little Cupcake Bakeshop","Little Italy",40.72277,-73.99489,"{bakery,cafe}","eco-friendly bakery","🧁"
"place_1416","Gulp 呷奔","Queens",40.74898,-73.94065,"{restaurant}","taiwanese comfort","🥢"
"place_1417","Gnocchi on 9th",,40.73573,-74.00031,"{restaurant}","modern pasta","🍝"
"place_1418","Ba Xuyên","Sunset Park",40.64529,-73.99968,"{restaurant}","banh mi & coffee","🥖"
"place_1419","SUGARFISH by sushi nozawa","Flatiron District",40.739,-73.98883,"{restaurant}","handroll sushi","🍱"
"place_1420","Old Fashion Café",,40.72574,-74.00176,"{bar,cafe,restaurant}","italian cafe-bar","🍝"
"place_1421","DUO NYC","East Village",40.7287,-73.98631,"{shop}","vintage & modern boutique","👗"
"place_1422","The Brooklyn Mirage","Brooklyn",40.71073,-73.92635,"{destination}","open-air club","🌙"
"place_1423","Mimi Cheng's Dumplings","East Village",40.73077,-73.98636,"{restaurant}","taiwanese dumplings","🥟"
"place_1424","Tokyo Joe NYC","East Village",40.72961,-73.98478,"{shop}","designer vintage","👗"
"place_1425","Ma•dé","Little Italy",40.7213,-73.9952,"{restaurant}","french seafood","🦪"
"place_1426","UDON Lab 우동공방","Koreatown",40.7482,-73.98746,"{restaurant}","handmade udon","🍜"
"place_1427","Nowon Bushwick","Bushwick",40.70741,-73.9229,"{bar,restaurant}","korean-american burgers","🍔"
"place_1428","Softside","Little Italy",40.72214,-73.99651,"{shop}","soft serve ice cream","🍦"
"place_1429","Reunion","Brooklyn",40.71684,-73.95186,"{bar,restaurant}","israeli cafe","🫓"
"place_1430","Crispy Heaven bakery and restaurant","SoHo",40.72208,-73.99762,"{restaurant,bar}","artisanal bakery","🥖"
"place_1431","Anton's","West Village",40.73568,-74.00577,"{restaurant,bar}","italian bistro","🍝"
"place_1432","L Train Vintage","Brooklyn",40.71151,-73.94697,"{shop}","vintage clothing","👕"
"place_1433","Jeffrey's Grocery","West Village",40.73396,-74.00136,"{bar,restaurant}","oyster bar","🦪"
"place_1434","Astoria Seafood","Queens",40.754,-73.92986,"{restaurant}","greek seafood","🐙"
"place_1435","LOS TACOS No.1","Chelsea District",40.74225,-74.00596,"{restaurant}","street tacos","🌮"
"place_1436","Saigon Social","Lower East Side",40.7215,-73.98838,"{restaurant}","vietnamese fusion","🍔"
"place_1437","Semicolon Cafe",,40.71435,-74.0348,"{cafe}","korean cafe","🍧"
"place_1438","Ammazzacaffè","Brooklyn",40.71138,-73.94462,"{restaurant,bar}","italian wine bar","🍝"
"place_1439","Yoon Haeundae Galbi","Midtown South",40.74996,-73.98446,"{restaurant}","korean bbq","🥩"
"place_1440","Chavela's","Brooklyn",40.67347,-73.95724,"{restaurant}","mexican cantina","🌮"
"place_1441","Monarch Rooftop","Midtown South",40.75039,-73.98681,"{bar,night_club}","rooftop lounge","🌃"
"place_1442","Highlife Burgers",,40.7279,-73.98535,"{restaurant}","burger joint","🍔"
"place_1443","Daily Provisions","Upper West Side",40.78224,-73.97864,"{restaurant,cafe,bakery}","cafe & croissants","🥐"
"place_1444","Daily Provisions - Union Square","Gramercy",40.73766,-73.98761,"{restaurant,cafe,bakery}","bakery cafe","🥖"
"place_1445","Zero Bond","NoHo",40.72704,-73.99474,"{destination}","social club","🍸"
"place_1446","Hindu Temple Canteen","Queens",40.75262,-73.81651,"{restaurant}","south indian temple","🕉"
"place_1447","Chelsea Living Room","Chelsea District",40.73957,-74.00132,"{restaurant,bar}","drinks & desserts","🍸"
"place_1448","Macao Trading Company","Tribeca",40.71963,-74.00392,"{night_club,bar,restaurant}","fusion club & bites","🎭"
"place_1449","Dutch Kills","Queens",40.74766,-73.94018,"{bar}","vintage speakeasy","🥃"
"place_1450","Rogue","Lower East Side",40.72076,-73.98931,"{shop}","y2k vintage","👗"
"place_1451","The Up & Up","Greenwich Village",40.72969,-74.00047,"{bar,night_club}","whiskey den","🥃"
"place_1452","Sala Thai","Upper West Side",40.78009,-73.98027,"{restaurant}","thai curries","🌶"
"place_1453","Union Square Cafe","Gramercy",40.73777,-73.98788,"{restaurant,bar,cafe}","new american bistro","🍽"
"place_1454","Arthur and Sons NY Italian","West Village",40.73799,-74.00405,"{restaurant}","italian pasta","🍝"
"place_1455","CLASS on 38th","Midtown South",40.75215,-73.98501,"{bar,restaurant}","japanese izakaya","🍶"
"place_1456","PlantShed","Upper West Side",40.78696,-73.97155,"{cafe}","coffee & plants","🌿"
"place_1457","Susan Alexandra","Chinatown",40.71575,-73.99174,"{shop}","custom jewelry","💎"
"place_1458","Silver Lining Lounge","Lower East Side",40.71925,-73.99417,"{night_club,bar}","piano lounge","🎹"
"place_1459","Romeos","East Village",40.7269,-73.98408,"{bar,night_club}","tropical cocktails","🌺"
"place_1460","La Bomboniera","Carnegie Hill",40.78267,-73.95347,"{cafe,bar}","italian cafe & wine","🍷"
"place_1461","Foxface Natural","East Village",40.72898,-73.98168,"{restaurant}","mediterranean seafood","🐟"
"place_1462","Little Prince","SoHo",40.72688,-74.00272,"{restaurant}","french bistro","🥖"
"place_1463","BANGIA","Midtown South",40.74699,-73.98445,"{bar,restaurant}","korean gastropub","🍻"
"place_1464","Lazy Suzy Cafe & Shop","Bushwick",40.69946,-73.9255,"{cafe}","modern cafe","☕"
"place_1465","Bean & Bean Chelsea","Chelsea District",40.74701,-73.99701,"{cafe,restaurant}","work-friendly cafe","💻"
"place_1466","The Gutter","Brooklyn",40.72267,-73.95538,"{bar}","bowling bar","🎳"
"place_1467","Carnegie Hall","Midtown",40.76513,-73.97992,"{destination}","concert hall","🎻"
"place_1468","Amélie west village Restaurant, Bistro & Wine Bar","Greenwich Village",40.73263,-73.99767,"{bar,restaurant}","french bistro","🍷"
"place_1469","Alamo Drafthouse Cinema Brooklyn","Downtown Brooklyn",40.69118,-73.98316,"{activity,bar,restaurant}","dine-in cinema","🎬"
"place_1470","Huuma","Little Italy",40.71787,-73.99795,"{bar}","asian fusion bar","🍸"
"place_1471","lil sweet treat","West Village",40.73621,-74.00154,"{shop}","candy wonderland","🍬"
"place_1472","Zou Zou’s","Hudson Yards",40.75284,-73.9986,"{bar,restaurant}","mediterranean mezze","🫔"
"place_1473","Anthony & Son Panini Shoppe","Brooklyn",40.71794,-73.94514,"{restaurant}","italian deli","🥖"
"place_1474","SHMONÉ","Greenwich Village",40.73357,-73.99905,"{bar,restaurant}","israeli plates","🫔"
"place_1475","The Flatiron Room NoMad","NoMad",40.74452,-73.99046,"{night_club,bar,restaurant}","whiskey jazz bar","🎷"
"place_1476","Common Address","Upper West Side",40.77252,-73.99097,"{cafe}","coffee & matcha","☕"
"place_1477","Kuih Cafe","Chinatown",40.71592,-73.99294,"{restaurant}","malaysian desserts","🍡"
"place_1478","Vibrant Coffee","West Village",40.73402,-74.00139,"{cafe}","coffee & matcha","☕"
"place_1479","La Bicyclette Bakery","Fort Greene",40.68961,-73.97584,"{bakery}","french bakery","🥖"
"place_1480","senti senti","Chinatown",40.71662,-73.99813,"{shop}","k-beauty essentials","💆"
"place_1481","chloe.","Greenwich Village",40.72921,-74.00104,"{bakery,restaurant}","vegan comfort food","🌱"
"place_1482","JADE","Brooklyn",40.69659,-73.93499,"{bar}","cocktail lounge","🍸"
"place_1483","Canto West Village","West Village",40.73515,-74.00659,"{restaurant}","italian wine bar","🍝"
"place_1484","The Seville","NoMad",40.74459,-73.98553,"{bar,night_club,restaurant}","live music lounge","🎵"
"place_1485","MIRROR tea house","Brooklyn",40.6788,-73.98626,"{cafe,restaurant}","vegan tea house","🍵"
"place_1486","Top of The Rock","Midtown",40.75935,-73.97941,"{destination}","observation deck","🌆"
"place_1487","Lanterne Candle Lab","Chinatown",40.71606,-73.99949,"{shop}","candle making","🕯"
"place_1488","Nepali Bhanchha Ghar","Queens",40.7471,-73.8909,"{restaurant}","nepalese momos","🥟"
"place_1489","Aquavit","Midtown East",40.76087,-73.97228,"{restaurant}","nordic tasting menu","🍽"
"place_1490","Café Leon Dore","Little Italy",40.7222,-73.99605,"{cafe}","coffee & pastries","☕"
"place_1491","BAR GOTO NIBAN","Park Slope",40.68079,-73.97564,"{bar}","izakaya bar","🍶"
"place_1492","Kin ramen","Midtown",40.76437,-73.97904,"{restaurant}","ramen & izakaya","🍜"
"place_1493","Thyme Bar","Flatiron District",40.74171,-73.99056,"{night_club,bar}","cellar cocktails","🍸"
"place_1494","KRU Brooklyn","Brooklyn",40.7228,-73.9558,"{restaurant}","thai curries","🌶"
"place_1495","Milk Bar","NoMad",40.74582,-73.98839,"{bakery}","dessert bakery","🧁"
"place_1496","Maki Kosaka","Chelsea",40.74029,-73.99382,"{restaurant}","hidden omakase","🍱"
"place_1497","Goods for the Study Nolita","Little Italy",40.72264,-73.9959,"{shop}","stationery & gifts","✉"
"place_1498","Little Egg","Brooklyn",40.67769,-73.96352,"{restaurant}","egg cafe","🍳"
"place_1499","Textbook Cafe","Fort Greene",40.6897,-73.97775,"{restaurant,cafe}","cafe with free wine","🍷"
"place_1500","Frame NYC","Lenox Hill",40.76999,-73.95773,"{cafe}","coffee & brunch","☕"
